representation,trial_index,c_value,class_weight,repeat_index,fold_index,macro_auroc,balanced_accuracy,composite_score
early_l2_concat,8,1.0,none,0,1,0.8414802226758749,0.44523809523809527,0.643359158956985
early_l2_concat,8,1.0,none,0,2,0.8832704252269469,0.5047619047619047,0.6940161649944259
early_l2_concat,8,1.0,none,0,3,0.7494513819513821,0.38095238095238093,0.5652018814518815
early_l2_concat,8,1.0,none,0,4,0.8490383529513964,0.42857142857142855,0.6388048907614124
early_l2_concat,8,1.0,none,1,0,0.8323548673548674,0.3448979591836735,0.5886264132692705
early_l2_concat,8,1.0,none,1,1,0.8217280907498298,0.5095238095238095,0.6656259501368196
early_l2_concat,8,1.0,none,1,2,0.8540687392317826,0.5,0.6770343696158914
early_l2_concat,8,1.0,none,1,3,0.813598901098901,0.33333333333333337,0.5734661172161172
early_l2_concat,8,1.0,none,1,4,0.8425363585689672,0.4976190476190476,0.6700777030940075
early_l2_concat,8,1.0,none,2,0,0.8579473172330314,0.4962585034013606,0.6771029103171959
early_l2_concat,8,1.0,none,2,1,0.8787607501194457,0.6404761904761903,0.7596184702978179
early_l2_concat,8,1.0,none,2,2,0.8724748982901157,0.4761904761904762,0.6743326872402959
early_l2_concat,8,1.0,none,2,3,0.7480527805527803,0.36904761904761907,0.5585501998001997
early_l2_concat,8,1.0,none,2,4,0.8535682252530077,0.5809523809523809,0.7172603031026943
early_l2_concat,9,1.0,balanced,0,0,0.7411809354666498,0.286734693877551,0.5139578146721004
early_l2_concat,9,1.0,balanced,0,1,0.8462891818326602,0.5166666666666667,0.6814779242496635
early_l2_concat,9,1.0,balanced,0,2,0.8816886736451953,0.5047619047619047,0.69322528920355
early_l2_concat,9,1.0,balanced,0,3,0.757267316017316,0.38095238095238093,0.5691098484848485
early_l2_concat,9,1.0,balanced,0,4,0.8524481315785664,0.42857142857142855,0.6405097800749975
early_l2_concat,9,1.0,balanced,1,0,0.8336369186369187,0.3448979591836735,0.5892674389102961
early_l2_concat,9,1.0,balanced,1,1,0.8255545360436666,0.5095238095238095,0.6675391727837381
early_l2_concat,9,1.0,balanced,1,2,0.8542287241743763,0.5,0.6771143620871882
early_l2_concat,9,1.0,balanced,1,3,0.8237991175491175,0.40476190476190477,0.6142805111555112
early_l2_concat,9,1.0,balanced,1,4,0.8408193256019344,0.47380952380952385,0.6573144247057291
early_l2_concat,9,1.0,balanced,2,0,0.8579473172330314,0.4962585034013606,0.6771029103171959
early_l2_concat,9,1.0,balanced,2,1,0.8887273053033924,0.6047619047619046,0.7467446050326485
early_l2_concat,9,1.0,balanced,2,2,0.8724748982901157,0.45238095238095244,0.6624279253355341
early_l2_concat,9,1.0,balanced,2,3,0.7503633866133866,0.36904761904761907,0.5597055028305029
early_l2_concat,9,1.0,balanced,2,4,0.8580494324516064,0.5809523809523809,0.7195009067019936
early_l2_concat,10,10.0,none,0,0,0.7328557421414564,0.286734693877551,0.5097952180095038
early_l2_concat,10,10.0,none,0,1,0.8468627930040974,0.4404761904761905,0.643669491740144
early_l2_concat,10,10.0,none,0,2,0.8771164342903474,0.5047619047619047,0.690939169526126
early_l2_concat,10,10.0,none,0,3,0.738502331002331,0.38095238095238093,0.5597273559773559
early_l2_concat,10,10.0,none,0,4,0.8459311702789963,0.42857142857142855,0.6372512994252124
early_l2_concat,10,10.0,none,1,0,0.8267138417138417,0.36530612244897964,0.5960099820814106
early_l2_concat,10,10.0,none,1,1,0.8109528876920181,0.48095238095238096,0.6459526343221995
early_l2_concat,10,10.0,none,1,2,0.8505020160998421,0.5,0.675251008049921
early_l2_concat,10,10.0,none,1,3,0.811205044955045,0.4523809523809524,0.6317929986679987
early_l2_concat,10,10.0,none,1,4,0.8412772010598097,0.4976190476190476,0.6694481243394287
early_l2_concat,10,10.0,none,2,0,0.8583319326176468,0.4962585034013606,0.6772952180095038
early_l2_concat,10,10.0,none,2,1,0.879423275999363,0.6047619047619046,0.7420925903806338
early_l2_concat,10,10.0,none,2,2,0.8572904812578727,0.45238095238095244,0.6548357168194125
early_l2_concat,10,10.0,none,2,3,0.7417249417249417,0.36904761904761907,0.5553862803862804
early_l2_concat,10,10.0,none,2,4,0.8492778055278055,0.5809523809523809,0.7151150932400931
early_l2_concat,11,10.0,balanced,0,0,0.7363539106396251,0.286734693877551,0.511544302258588
early_l2_concat,11,10.0,balanced,0,1,0.8407257235518104,0.4404761904761905,0.6406009570140004
early_l2_concat,11,10.0,balanced,0,2,0.8717051788790918,0.5047619047619047,0.6882335418204983
early_l2_concat,11,10.0,balanced,0,3,0.7351202963702964,0.35714285714285715,0.5461315767565768
early_l2_concat,11,10.0,balanced,0,4,0.8435346899477334,0.42857142857142855,0.636053059259581
early_l2_concat,11,10.0,balanced,1,0,0.8265022015022014,0.3448979591836735,0.5857000803429375
early_l2_concat,11,10.0,balanced,1,1,0.8121951237168628,0.48095238095238096,0.6465737523346219
early_l2_concat,11,10.0,balanced,1,2,0.8514814714271236,0.5,0.6757407357135619
early_l2_concat,11,10.0,balanced,1,3,0.8006622544122545,0.4523809523809524,0.6265216033966035
early_l2_concat,11,10.0,balanced,1,4,0.8418815966642054,0.4976190476190476,0.6697503221416266
early_l2_concat,11,10.0,balanced,2,0,0.851427170712885,0.4962585034013606,0.6738428370571228
early_l2_concat,11,10.0,balanced,2,1,0.8728834209268992,0.6047619047619046,0.7388226628444019
early_l2_concat,11,10.0,balanced,2,2,0.8628478405652319,0.45238095238095244,0.6576143964730922
early_l2_concat,11,10.0,balanced,2,3,0.7406535131535132,0.3452380952380953,0.5429458041958043
early_l2_concat,11,10.0,balanced,2,4,0.852270917488309,0.5571428571428572,0.7047068873155831
